Well_ID,LM_RC40,LM_RC40,LM_RC40,LM_RC40,LM_RC40,LM_RC80,LM_RC80,LM_RC80,LM_RC80,LM_RC80,LM_RC88,LM_RC88,LM_RC88,LM_RC88,LM_RC88,LM_RC9,LM_RC9,LM_RC9,LM_RC9,LM_RC9,MM_RC112,MM_RC112,MM_RC112,MM_RC112,MM_RC112,MM_RC114,MM_RC114,MM_RC114,MM_RC114,MM_RC114,MM_RC130,MM_RC130,MM_RC130,MM_RC130,MM_RC130,MM_RC136,MM_RC136,MM_RC136,MM_RC136,MM_RC136,MM_RC138,MM_RC138,MM_RC138,MM_RC138,MM_RC138,MM_RC143,MM_RC143,MM_RC143,MM_RC143,MM_RC143,MM_RC174,MM_RC174,MM_RC174,MM_RC174,MM_RC174,MM_RC179,MM_RC179,MM_RC179,MM_RC179,MM_RC179,MM_RC191,MM_RC191,MM_RC191,MM_RC191,MM_RC191,MM_RC193,MM_RC193,MM_RC193,MM_RC193,MM_RC193,MM_RC199,MM_RC199,MM_RC199,MM_RC199,MM_RC199,MM_RC200,MM_RC200,MM_RC200,MM_RC200,MM_RC200,MM_RC202,MM_RC202,MM_RC202,MM_RC202,MM_RC202,MM_RC208,MM_RC208,MM_RC208,MM_RC208,MM_RC208,MM_RC211,MM_RC211,MM_RC211,MM_RC211,MM_RC211,MM_RC225,MM_RC225,MM_RC225,MM_RC225,MM_RC225,MM_RC231,MM_RC231,MM_RC231,MM_RC231,MM_RC231,MM_RC233,MM_RC233,MM_RC233,MM_RC233,MM_RC233,MM_RC234,MM_RC234,MM_RC234,MM_RC234,MM_RC234,MM_RC34,MM_RC34,MM_RC34,MM_RC34,MM_RC34,MM_RC44,MM_RC44,MM_RC44,MM_RC44,MM_RC44,MM_RC5,MM_RC5,MM_RC5,MM_RC5,MM_RC5,MM_RC7,MM_RC7,MM_RC7,MM_RC7,MM_RC7,MM_RC8,MM_RC8,MM_RC8,MM_RC8,MM_RC8,MM_RC86,MM_RC86,MM_RC86,MM_RC86,MM_RC86,RV_RC126,RV_RC126,RV_RC126,RV_RC126,RV_RC126,RV_RC140,RV_RC140,RV_RC140,RV_RC140,RV_RC140,UM_RC17,UM_RC17,UM_RC17,UM_RC17,UM_RC17,UM_RC18,UM_RC18,UM_RC18,UM_RC18,UM_RC18,UM_RC22,UM_RC22,UM_RC22,UM_RC22,UM_RC22
1947-08-01,3.4,3780.81,0.000126169411987,77.99950558,3777.41,8.6,3772.99,0.00038849427934999997,77.99831022,3764.39,6.2,3774.99,0.000507024721893,77.99773933,3768.79,6.14,3791.81,0.000243245360348,77.99910395,3785.67,6.2,3863.66,0.002779399965689,77.99438944,3857.46,7.51,3864.6,0.0026513598945179994,77.99569999,3857.09,7.22,3853.1,0.0024860793056429996,77.99187935,3845.88,8.34,3850.3,0.00240404121713,77.99143026,3841.96,8.34,3852.28,0.0017040380171540002,77.9928709,3843.94,9.07,3848.78,0.0014227406423479995,77.99259492,3839.71,7.91,3830.34,0.0013701851025710002,77.99332515,3822.43,4.1,3820.66,0.0014010608124010002,77.99437759999998,3816.56,7.63,3823.1,0.0012348733938199999,77.99450263,3815.47,4.9,3816.33,0.001100626014145,77.99576954,3811.43,5.3,3816.05,0.0011154382048960002,77.9954338,3810.75,6.6,3814.3,0.001019306506091,77.99594944,3807.7,6.2,3812.23,0.0009033994697210001,77.99661390000001,3806.03,5.9,3810.76,0.0007672457643380001,77.99716024,3804.86,5.1,3806.44,0.0007058900930950001,77.99741133,3801.34,6.4,3808.21,0.000495522267903,77.99820631,3801.81,3.2,3796.22,0.00032059863426700004,77.99884107,3793.02,4.0,3795.34,0.000212614482872,77.99923079,3791.34,3.6,3794.61,0.00019686771252600005,77.99928528,3791.01,7.7,3896.56,0.006698563955637,78.03709027,3888.86,12.7,3867.62,0.005894240089612,78.02950753,3854.92,5.9,3908.23,0.008984832643859,78.05348908,3902.33,8.7,3911.37,0.008302958454699999,78.03402094,3902.67,9.64,3911.72,0.008372437593449002,78.03726536,3902.08,5.3,3884.23,0.004094035373793,78.01744748,3878.93,,,,,,,,,,,5.74,3931.9,0.013990048039584,78.08321925,3926.16,4.8,3929.9,0.013604291832615002,78.08681674,3925.1,5.2,3925.22,0.012152746138821002,78.07287076,3920.02
1947-09-01,3.9,3780.81,0.0,73.49777515,3776.91,9.1,3772.99,0.0,73.4927118,3763.89,6.7,3774.99,0.0,73.49025133,3768.29,7.24,3791.81,0.0,73.49565903,3784.57,7.1,3863.66,0.0,73.36926655,3856.56,7.81,3864.6,0.0,73.36488774,3856.79,7.52,3853.1,0.0,73.39215359,3845.58,8.24,3850.3,0.0,73.40008516,3842.06,8.84,3852.28,0.0,73.39908291,3843.44,9.27,3848.78,0.0,73.41092709,3839.51,8.01,3830.34,0.0,73.44886431,3822.33,4.6,3820.66,0.0,73.46455741,3816.06,7.83,3823.1,0.0,73.46278195,3815.27,5.1,3816.33,0.0,73.47529681,3811.23,5.7,3816.05,0.0,73.47143338,3810.35,6.8,3814.3,0.0,73.47550720000002,3807.5,6.4,3812.23,0.0,73.48099422,3805.83,5.9,3810.76,0.0,73.48424501,3804.86,5.6,3806.44,0.0,73.48601916,3800.84,6.5,3808.21,0.0,73.49075513,3801.71,4.6,3796.22,0.0,73.49424592,3791.62,4.5,3795.34,0.0,73.49625768,3790.84,3.8,3794.61,0.0,73.49654444,3790.81,7.6,3896.56,0.0,73.28338382,3888.96,13.0,3867.62,0.0,73.29047435,3854.62,6.5,3908.23,0.0,73.26972832,3901.73,9.3,3911.37,0.0,73.27302469,3902.07,10.34,3911.72,0.0,73.27250671,3901.38,6.3,3884.23,0.0,73.30894552,3877.93,,,,,,,,,,,6.64,3931.9,0.0,73.24972849,3925.26,6.5,3929.9,0.0,73.25426897,3923.4,7.0,3925.22,0.0,73.25622614,3918.22
1947-10-01,5.6,3780.81,0.0,59.50486166,3775.21,9.9,3772.99,0.0,59.51556348,3763.09,7.6,3774.99,0.0,59.52081544,3767.39,8.34,3791.81,0.0,59.50984031,3783.47,7.7,3863.66,0.0,59.90679029,3855.96,8.41,3864.6,0.0,59.92815748,3856.19,7.92,3853.1,0.0,59.81753134,3845.18,8.34,3850.3,0.0,59.7887725,3841.96,9.04,3852.28,0.0,59.79955662,3843.24,10.17,3848.78,0.0,59.75865011,3838.61,8.91,3830.34,0.0,59.6359656,3821.43,6.0,3820.66,0.0,59.58909288,3814.66,8.83,3823.1,0.0,59.59565708,3814.27,7.5,3816.33,0.0,59.56048657,3808.83,6.5,3816.05,0.0,59.57163005,3809.55,7.5,3814.3,0.0,59.56071474,3806.8,7.3,3812.23,0.0,59.54585773,3804.93,8.1,3810.76,0.0,59.53784454,3802.66,6.8,3806.44,0.0,59.53322799,3799.64,7.9,3808.21,0.0,59.5215488,3800.31,6.2,3796.22,0.0,59.51319246,3790.02,5.9,3795.34,0.0,59.50850017,3789.44,5.2,3794.61,0.0,59.50782579999999,3789.41,7.6,3896.56,0.0,60.41368699,3888.96,13.2,3867.62,0.0,60.3508744,3854.42,6.9,3908.23,0.0,60.54393249,3901.33,10.0,3911.37,0.0,60.43235923,3901.37,10.94,3911.72,0.0,60.45084867,3900.78,6.3,3884.23,0.0,60.22699358,3877.93,,,,,,,,,,,6.34,3931.9,0.0,60.76420449,3925.56,7.3,3929.9,0.0,60.76765662,3922.6,7.6,3925.22,0.0,60.68907843,3917.62
1947-11-01,6.8,3780.81,0.0,48.98236611,3774.01,10.1,3772.99,0.0,48.9430998,3762.89,8.1,3774.99,0.0,48.92389578,3766.89,8.74,3791.81,0.0,48.96474761,3783.07,7.9,3863.66,0.0,47.67470672,3855.76,9.11,3864.6,0.0,47.61183602,3855.49,8.32,3853.1,0.0,47.94979298,3844.78,8.24,3850.3,0.0,48.0399351,3842.06,10.34,3852.28,0.0,48.01147659,3841.94,10.77,3848.78,0.0,48.14121832,3838.01,9.61,3830.34,0.0,48.53687573,3820.73,6.3,3820.66,0.0,48.69128871,3814.36,9.23,3823.1,0.0,48.67080839,3813.87,8.1,3816.33,0.0,48.78867504,3808.23,6.9,3816.05,0.0,48.75160579999999,3809.15,7.7,3814.3,0.0,48.78870046,3806.6,7.6,3812.23,0.0,48.83903363,3804.63,8.6,3810.76,0.0,48.86697048,3802.16,7.3,3806.44,0.0,48.882798,3799.14,8.0,3808.21,0.0,48.92351033,3800.21,6.8,3796.22,0.0,48.95291661,3789.42,6.3,3795.34,0.0,48.96956879,3789.04,5.5,3794.61,0.0,48.9719556,3789.11,7.9,3896.56,0.0,46.23198074,3888.66,13.5,3867.62,0.0,46.40113352,3854.12,7.0,3908.23,0.0,45.88407016,3901.23,10.5,3911.37,0.0,46.15933842,3900.87,11.04,3911.72,0.0,46.11379878,3900.68,6.4,3884.23,0.0,46.74689994,3877.83,,,,,,,,,,,8.04,3931.9,0.0,45.3040665,3923.86,7.7,3929.9,0.0,45.30812914,3922.2,8.2,3925.22,0.0,45.501006200000006,3917.02
1947-12-01,7.0,3780.81,0.0,39.47758682,3773.81,10.2,3772.99,0.0,39.42760741,3762.79,8.4,3774.99,0.0,39.40317422,3766.59,8.94,3791.81,0.0,39.45526248,3782.87,8.2,3863.66,0.0,37.83917549,3855.46,9.81,3864.6,0.0,37.76157001,3854.79,8.52,3853.1,0.0,38.18115074,3844.58,8.44,3850.3,0.0,38.29349158,3841.86,10.94,3852.28,0.0,38.25899891,3841.34,11.07,3848.78,0.0,38.42096909,3837.71,10.01,3830.34,0.0,38.91608853,3820.33,6.4,3820.66,0.0,39.10989408,3814.26,9.43,3823.1,0.0,39.08438745,3813.67,8.3,3816.33,0.0,39.23267095,3808.03,7.0,3816.05,0.0,39.1860826,3809.05,7.8,3814.3,0.0,39.23283765,3806.5,7.8,3812.23,0.0,39.29625246,3804.43,8.7,3810.76,0.0,39.33158329,3802.06,7.4,3806.44,0.0,39.351556,3799.04,8.1,3808.21,0.0,39.40304265,3800.11,7.1,3796.22,0.0,39.44027656,3789.12,6.5,3795.34,0.0,39.46138409,3788.84,5.6,3794.61,0.0,39.46440846,3789.01,7.9,3896.56,0.0,36.06779363,3888.66,13.8,3867.62,0.0,36.27354755,3853.82,7.1,3908.23,0.0,35.64520451,3901.13,10.5,3911.37,0.0,35.97468873,3900.87,11.04,3911.72,0.0,35.92019749,3900.68,6.4,3884.23,0.0,36.69671053,3877.83,,,,,,,,,,,8.54,3931.9,0.0,34.94249756,3923.36,7.8,3929.9,0.0,34.95027398,3922.1,8.5,3925.22,0.0,35.18091082,3916.72
1948-01-01,7.3,3780.81,0.0,39.99075119,3773.51,10.4,3772.99,0.0,39.96972226,3762.59,8.6,3774.99,0.0,39.9594064,3766.39,9.64,3791.81,0.0,39.98175458,3782.17,8.7,3863.66,0.0,39.28506612,3854.96,10.61,3864.6,0.0,39.24972458,3853.99,8.82,3853.1,0.0,39.44312611,3844.28,8.44,3850.3,0.0,39.49348326,3841.86,11.14,3852.28,0.0,39.48216283,3841.14,11.17,3848.78,0.0,39.55415746,3837.61,10.41,3830.34,0.0,39.76344446,3819.93,6.5,3820.66,0.0,39.84172373,3814.16,9.63,3823.1,0.0,39.83235996,3813.47,8.4,3816.33,0.0,39.89178827,3807.93,7.2,3816.05,0.0,39.87348765,3808.85,7.9,3814.3,0.0,39.89236315,3806.4,7.9,3812.23,0.0,39.91758387,3804.33,9.0,3810.76,0.0,39.93199615,3801.76,7.7,3806.44,0.0,39.93993579999999,3798.74,8.3,3808.21,0.0,39.96067541,3799.91,7.2,3796.22,0.0,39.97571237,3789.02,6.8,3795.34,0.0,39.98427234,3788.54,5.6,3794.61,0.0,39.98549217,3789.01,8.0,3896.56,0.0,38.31000174,3888.56,13.8,3867.62,0.0,38.4412358,3853.82,7.5,3908.23,0.0,38.01364021,3900.73,11.2,3911.37,0.0,38.22278279,3900.17,11.04,3911.72,0.0,38.18996506,3900.68,6.6,3884.23,0.0,38.69823739,3877.63,,,,,,,,,,,9.04,3931.9,0.0,37.41831557,3922.86,8.0,3929.9,0.0,37.44284791,3921.9,8.8,3925.22,0.0,37.63757345,3916.42
1948-02-01,7.3,3780.81,0.0,46.98018112,3773.51,11.6,3772.99,0.0,46.93511913,3761.39,9.8,3774.99,0.0,46.91301371,3765.19,9.54,3791.81,0.0,46.96090267,3782.27,8.9,3863.66,0.0,45.46799884,3854.76,11.11,3864.6,0.0,45.39226696,3853.49,9.02,3853.1,0.0,45.80669881,3844.08,8.44,3850.3,0.0,45.91460699,3841.86,11.24,3852.28,0.0,45.89034893,3841.04,,,,,,10.41,3830.34,0.0,46.49309528,3819.93,6.5,3820.66,0.0,46.66083657,3814.16,9.73,3823.1,0.0,46.64077134,3813.37,8.5,3816.33,0.0,46.76811773,3807.83,7.6,3816.05,0.0,46.72890211,3808.45,7.6,3814.3,0.0,46.76934960000001,3806.7,7.9,3812.23,0.0,46.82339402,3804.33,8.9,3810.76,0.0,46.85427747,3801.86,7.7,3806.44,0.0,46.87129099,3798.74,8.3,3808.21,0.0,46.91573302,3799.91,7.2,3796.22,0.0,46.94795507,3789.02,6.8,3795.34,0.0,46.96629787,3788.54,5.7,3794.61,0.0,46.96891179,3788.91,8.0,3896.56,0.0,43.37857516,3888.56,14.0,3867.62,0.0,43.65979101,3853.62,7.4,3908.23,0.0,42.74351474,3900.83,11.2,3911.37,0.0,43.1916774,3900.17,11.04,3911.72,0.0,43.1213537,3900.68,6.6,3884.23,0.0,44.21050869,3877.63,,,,,,,,,,,9.34,3931.9,0.0,41.46781908,3922.56,8.1,3929.9,0.0,41.52038838,3921.8,9.2,3925.22,0.0,41.93765739,3916.02
1948-03-01,7.4,3780.81,0.0,54.46728661,3773.41,10.5,3772.99,0.0,54.39408798,3762.49,9.8,3774.99,0.0,54.35834010000001,3765.19,9.44,3791.81,0.0,54.43494815,3782.37,9.0,3863.66,0.0,52.15969718,3854.66,11.41,3864.6,0.0,52.05458799,3853.19,9.02,3853.1,0.0,52.6316853,3844.08,8.44,3850.3,0.0,52.78774992,3841.86,11.34,3852.28,0.0,52.74334991,3840.94,11.17,3848.78,0.0,52.969363,3837.61,10.41,3830.34,0.0,53.66450185,3819.93,6.7,3820.66,0.0,53.93867123,3813.96,9.83,3823.1,0.0,53.90329954,3813.27,8.5,3816.33,0.0,54.11431707,3807.83,7.3,3816.05,0.0,54.04818691,3808.75,7.9,3814.3,0.0,54.11503619,3806.4,7.9,3812.23,0.0,54.20561096,3804.33,8.9,3810.76,0.0,54.25654926,3801.86,7.9,3806.44,0.0,54.28518899,3798.54,8.3,3808.21,0.0,54.35941673,3799.91,7.2,3796.22,0.0,54.41325808,3789.02,7.0,3795.34,0.0,54.44386087,3788.34,5.6,3794.61,0.0,54.44824209,3789.01,8.1,3896.56,0.0,49.7950548,3888.46,14.0,3867.62,0.0,50.06263689,3853.62,7.4,3908.23,0.0,49.24770683,3900.83,11.2,3911.37,0.0,49.65642077,3900.17,11.04,3911.72,0.0,49.58889298,3900.68,6.6,3884.23,0.0,50.62250293,3877.63,,,,,,,,,,,9.44,3931.9,0.0,48.34418856,3922.46,8.1,3929.9,0.0,48.36478878,3921.8,9.1,3925.22,0.0,48.65002619,3916.12
1948-04-01,6.4,3780.81,0.0,67.49192469,3774.41,9.2,3772.99,0.0,67.47408456,3763.79,8.1,3774.99,0.0,67.4653389,3766.89,7.24,3791.81,0.0,67.48371788,3784.57,9.0,3863.66,0.0,66.8457692,3854.66,11.41,3864.6,0.0,66.81236803,3853.19,8.72,3853.1,0.0,66.98707746,3844.38,8.44,3850.3,0.0,67.03282216,3841.86,10.84,3852.28,0.0,67.01643195,3841.44,10.97,3848.78,0.0,67.08171678,3837.81,9.91,3830.34,0.0,67.27845013,3820.43,4.5,3820.66,0.0,67.35407796,3816.16,8.13,3823.1,0.0,67.34365025,3814.97,5.6,3816.33,0.0,67.40068321,3810.73,6.5,3816.05,0.0,67.3826522,3809.55,7.1,3814.3,0.0,67.40042607,3807.2,7.0,3812.23,0.0,67.42459597,3805.23,5.6,3810.76,0.0,67.43774488,3805.16,6.5,3806.44,0.0,67.44528201,3799.94,6.9,3808.21,0.0,67.46444571,3801.31,6.1,3796.22,0.0,67.47819670000001,3790.12,5.1,3795.34,0.0,67.48593821,3790.24,4.3,3794.61,0.0,67.48704989,3790.31,8.1,3896.56,0.0,66.06035497,3888.46,13.4,3867.62,0.0,66.15630547,3854.22,6.2,3908.23,0.0,65.86180146,3902.03,10.7,3911.37,0.0,66.0286378,3900.67,11.04,3911.72,0.0,66.00100134,3900.68,5.5,3884.23,0.0,66.34727875,3878.73,,,,,,,,,,,8.94,3931.9,0.0,65.52720437,3922.96,7.0,3929.9,0.0,65.52383946,3922.9,8.1,3925.22,0.0,65.64119696,3917.12
1948-05-01,4.8,3780.81,0.0,74.99266628,3776.01,8.9,3772.99,0.0,74.97630343,3764.09,8.0,3774.99,0.0,74.96830556,3766.99,7.14,3791.81,0.0,74.9853707,3784.67,9.0,3863.66,0.0,74.45967098,3854.66,10.41,3864.6,0.0,74.43458025,3854.19,8.32,3853.1,0.0,74.57056193,3844.78,8.44,3850.3,0.0,74.60702779,3841.86,10.54,3852.28,0.0,74.59596174,3841.74,10.57,3848.78,0.0,74.64857444,3838.21,9.61,3830.34,0.0,74.80956129,3820.73,4.3,3820.66,0.0,74.87265334,3816.36,8.33,3823.1,0.0,74.86437619,3814.77,5.2,3816.33,0.0,74.91269501,3811.13,5.8,3816.05,0.0,74.89752023,3810.25,6.9,3814.3,0.0,74.91276718,3807.4,6.9,3812.23,0.0,74.93344344,3805.33,5.2,3810.76,0.0,74.94498059,3805.56,6.0,3806.44,0.0,74.95149683,3800.44,6.4,3808.21,0.0,74.96830949,3801.81,6.1,3796.22,0.0,74.98047399,3790.12,5.0,3795.34,0.0,74.98737291,3790.34,4.3,3794.61,0.0,74.98836128,3790.31,8.1,3896.56,0.0,73.88824196,3888.46,13.1,3867.62,0.0,73.9543537,3854.52,6.3,3908.23,0.0,73.75254037,3901.93,10.3,3911.37,0.0,73.85767593,3901.07,11.04,3911.72,0.0,73.84029072,3900.68,5.6,3884.23,0.0,74.09067567,3878.63,,,,,,,,,,,8.44,3931.9,0.0,73.52713363,3923.46,6.3,3929.9,0.0,73.53002072,3923.6,7.8,3925.22,0.0,73.60358309,3917.42
1948-06-01,4.4,3780.81,0.0,84.48665098,3776.41,8.6,3772.99,0.0,84.4569024,3764.39,7.8,3774.99,0.0,84.44235667,3767.19,7.04,3791.81,0.0,84.4733367,3784.77,7.7,3863.66,0.0,83.5046274,3855.96,9.21,3864.6,0.0,83.45780201,3855.39,8.42,3853.1,0.0,83.71031458,3844.68,8.44,3850.3,0.0,83.77780889,3841.86,10.14,3852.28,0.0,83.75682517,3842.14,10.27,3848.78,0.0,83.85406247,3838.51,9.31,3830.34,0.0,84.15098808,3821.03,4.2,3820.66,0.0,84.26706093,3816.46,8.63,3823.1,0.0,84.25173195,3814.47,4.9,3816.33,0.0,84.34044866,3811.43,6.4,3816.05,0.0,84.31256280000002,3809.65,7.7,3814.3,0.0,84.34051269999998,3806.6,6.8,3812.23,0.0,84.3784287,3805.43,4.8,3810.76,0.0,84.39951792,3805.96,5.5,3806.44,0.0,84.41145134,3800.94,6.0,3808.21,0.0,84.44218433,3802.21,6.2,3796.22,0.0,84.46439772,3790.02,5.0,3795.34,0.0,84.47698429,3790.34,4.2,3794.61,0.0,84.47878802,3790.41,8.1,3896.56,0.0,82.43325812,3888.46,12.9,3867.62,0.0,82.55822702,3854.72,6.4,3908.23,0.0,82.17642489,3901.83,10.2,3911.37,0.0,82.37800905,3901.17,11.04,3911.72,0.0,82.34466542,3900.68,5.1,3884.23,0.0,82.81453682,3879.13,,,,,,,,,,,8.04,3931.9,0.0,81.74885469,3923.86,6.1,3929.9,0.0,81.75280104,3923.8,7.1,3925.22,0.0,81.89397234,3918.12
1948-07-01,3.2,3780.81,0.0,84.49299586,3777.61,8.2,3772.99,0.0,84.47721942,3764.79,6.7,3774.99,0.0,84.46952977,3768.29,7.34,3791.81,0.0,84.48617390000003,3784.47,7.1,3863.66,0.0,84.03373531,3856.56,7.61,3864.6,0.0,84.01462173,3856.99,7.82,3853.1,0.0,84.12351136,3845.28,8.44,3850.3,0.0,84.15364163,3841.86,9.54,3852.28,0.0,84.14660523,3842.74,9.97,3848.78,0.0,84.19067786,3838.81,8.91,3830.34,0.0,84.32807711,3821.43,4.3,3820.66,0.0,84.38316279,3816.36,8.03,3823.1,0.0,84.37636102,3815.07,4.8,3816.33,0.0,84.41929272,3811.53,6.2,3816.05,0.0,84.40591018,3809.85,7.6,3814.3,0.0,84.4196444,3806.7,6.3,3812.23,0.0,84.43821305,3805.93,4.3,3810.76,0.0,84.44885782,3806.46,5.5,3806.44,0.0,84.45477716,3800.94,6.2,3808.21,0.0,84.47028745,3802.01,5.2,3796.22,0.0,84.48160587,3791.02,3.8,3795.34,0.0,84.48807297,3791.54,3.3,3794.61,0.0,84.4889973,3791.31,8.1,3896.56,0.0,83.6191967,3888.46,12.6,3867.62,0.0,83.66288837,3855.02,6.0,3908.23,0.0,83.53086267,3902.23,9.2,3911.37,0.0,83.588375,3902.17,10.04,3911.72,0.0,83.57890543,3901.68,4.6,3884.23,0.0,83.75875611,3879.63,,,,,,,,,,,7.44,3931.9,0.0,83.38815956,3924.46,4.9,3929.9,0.0,83.39641381,3925.0,6.6,3925.22,0.0,83.43613076,3918.62
1948-08-01,3.4,3780.81,4.8753304986e-05,80.49983521,3777.41,8.4,3772.99,0.00014968256793399998,80.49954201,3764.59,6.3,3774.99,0.00019534838526999999,80.49938789,3768.69,7.34,3791.81,9.442528896400003e-05,80.49959840000002,3784.47,6.0,3863.66,0.0011195943549380002,80.46296783,3857.66,6.91,3864.6,0.001070131302791,80.45997926,3857.69,7.22,3853.1,0.000995354268567,80.47352529,3845.88,8.44,3850.3,0.000960507907953,80.47669308,3841.86,9.54,3852.28,0.0006828666851890001,80.47467825,3842.74,9.77,3848.78,0.0005687408916940001,80.47894829,3839.01,8.91,3830.34,0.0005422272477490001,80.49074209,3821.43,4.3,3820.66,0.000550777546881,80.49474527,3816.36,7.83,3823.1,0.000486731969731,80.49400758,3815.27,4.7,3816.33,0.000431308024761,80.49670115,3811.63,6.1,3816.05,0.00043836449653499997,80.49580502,3809.95,7.5,3814.3,0.000400034316523,80.49656139,3806.8,6.1,3812.23,0.000353390419766,80.49761519,3806.13,4.5,3810.76,0.00029996696679400003,80.49806139,3806.26,5.1,3806.44,0.000275621647509,80.49835984,3801.34,5.9,3808.21,0.00019302056124800005,80.49901102,3802.31,5.1,3796.22,0.00012462833481799999,80.49943406,3791.12,3.9,3795.34,8.255516977799999e-05,80.49964997,3791.44,3.2,3794.61,7.6412944347e-05,80.49968199,3791.41,8.1,3896.56,0.0027822367043419997,80.38452263,3888.46,12.2,3867.62,0.00243949524198,80.39573267,3855.42,5.8,3908.23,0.003756267891535,80.36083885,3902.43,8.6,3911.37,0.00344012123946,80.38465046,3902.77,9.44,3911.72,0.0034745366851310004,80.38069265,3902.28,5.4,3884.23,0.001683850597904,80.41595978,3878.83,,,,,,,,,,,6.64,3931.9,0.00590319388713,80.31948704,3925.26,4.7,3929.9,0.005750349831842001,80.31680346,3925.2,6.1,3925.22,0.005112959798079001,80.33372616,3919.12
1948-09-01,3.8,3780.81,0.0,76.49373749,3777.01,8.8,3772.99,0.0,76.47975408,3764.19,6.8,3774.99,0.0,76.47292078,3768.19,8.44,3791.81,0.0,76.48751797,3783.37,6.6,3863.66,0.0,76.04215115,3857.06,7.21,3864.6,0.0,76.02107175,3857.39,7.02,3853.1,0.0,76.13569233,3846.08,8.44,3850.3,0.0,76.16649624,3841.86,9.54,3852.28,0.0,76.15729888,3842.74,10.47,3848.78,0.0,76.20178548,3838.31,8.91,3830.34,0.0,76.33808938,3821.43,4.8,3820.66,0.0,76.39159639,3815.86,8.43,3823.1,0.0,76.38460708,3814.67,5.8,3816.33,0.0,76.42563842,3810.53,6.2,3816.05,0.0,76.41275948,3809.85,7.8,3814.3,0.0,76.42572024,3806.5,6.5,3812.23,0.0,76.44329221,3805.73,6.2,3810.76,0.0,76.45311745,3804.56,5.8,3806.44,0.0,76.45866017,3800.64,6.4,3808.21,0.0,76.47297799,3801.81,5.6,3796.22,0.0,76.48334427,3790.62,4.6,3795.34,0.0,76.48922678,3790.74,4.0,3794.61,0.0,76.49006938,3790.61,8.1,3896.56,0.0,75.5635613,3888.46,12.3,3867.62,0.0,75.61862708,3855.32,6.2,3908.23,0.0,75.45062906,3902.03,9.0,3911.37,0.0,75.53734359,3902.37,10.14,3911.72,0.0,75.52300738,3901.58,5.7,3884.23,0.0,75.73258489,3878.53,,,,,,,,,,,6.74,3931.9,0.0,75.26333068,3925.16,5.0,3929.9,0.0,75.26618869,3924.9,6.5,3925.22,0.0,75.32682463,3918.72
1948-10-01,4.4,3780.81,2.0614417542e-05,72.49365507,3776.41,9.5,3772.99,5.8722015111e-05,72.47936719,3763.49,7.5,3774.99,7.749119003399999e-05,72.47240255,3767.49,9.24,3791.81,4.807005771900001e-05,72.48747155,3782.57,7.7,3863.66,0.000590935302916,72.07637804,3855.96,8.71,3864.6,0.0006123893837660001,72.05894249,3855.89,7.82,3853.1,0.0005604285082770001,72.15810672,3845.28,8.34,3850.3,0.0005449094036870001,72.18551829,3841.96,9.64,3852.28,0.0006345263785510001,72.17905608,3842.64,10.67,3848.78,0.0006424656801269999,72.21913465,3838.11,9.21,3830.34,0.0004939231909659999,72.34400986,3821.13,5.4,3820.66,0.000314125826825,72.39403992,3815.26,8.93,3823.1,0.00040370771849600017,72.38785081,3814.17,7.0,3816.33,0.000238283463529,72.42682204,3809.33,6.7,3816.05,0.000319660471353,72.41467135,3809.35,7.8,3814.3,0.000281841039298,72.42713357,3806.5,7.1,3812.23,0.000192585396322,72.44398396,3805.13,6.6,3810.76,0.000175022966572,72.45363619,3804.16,6.6,3806.44,0.00014624541501600006,72.45900599,3799.84,6.4,3808.21,9.5020786582e-05,72.47307012,3801.81,6.4,3796.22,5.7967768128e-05,72.48333075,3789.82,5.6,3795.34,3.8131430806999996e-05,72.48919221,3789.74,4.8,3794.61,3.4481278741e-05,72.49003003,3789.81,8.0,3896.56,0.0005499454668759999,71.69758381,3888.56,13.0,3867.62,0.0005681475607340001,71.73764818,3854.62,6.9,3908.23,0.0004947129378069999,71.61653475,3901.33,10.0,3911.37,0.0004914168676580001,71.66970359999998,3901.37,10.94,3911.72,0.00049375885829,71.66094742,3900.78,6.5,3884.23,0.000621442680886,71.82534885,3877.73,,,,,,,,,,,7.44,3931.9,0.000387032368531,71.48545327,3924.46,6.1,3929.9,0.000398534322523,71.49279361,3923.8,7.2,3925.22,0.00042434313595400016,71.52953384,3918.02
